Name of the script:,Incoming_Test(5_point_Meas)_Bench25
Start Date:,1/16/2024 4:40:09 PM
S/N :,109660702
Operator Name:,ErikNakov
DUT Var:,DN5
Description of this test:,IncommingTest_5-points
DUT Ref:,DUT1#2_DN7(7-inch)
No.,Date Time, Mode,Humidity, Temperature,Voltage_Ref,Time,Current (A) ,Time, Sence (V),Time,CANStatus,Time,DTC,Time,Reset counter,Cause,Time,Bouton_IN (CAFR or LKA),Bouton_OUT (STT),Dimming,
482,1/17/2024 06:27:43,Off Mode,48.6,24.6,0.0,01/17/2024  06:26:36,0.000048,01/17/2024  06:26:36,0,01/17/2024  06:26:11,-1,01/17/2024  06:26:07,,01/17/2024  06:26:07,-2,No response,01/17/2024  06:26:22,Inactive,Active,0,
483,1/17/2024 06:29:27,Off Mode,48.7,24.6,0.0,01/17/2024  06:28:20,0.00005,01/17/2024  06:28:20,0,01/17/2024  06:27:55,-1,01/17/2024  06:27:51,,01/17/2024  06:27:51,-2,No response,01/17/2024  06:28:06,Inactive,Active,0,
484,1/17/2024 06:31:10,Off Mode,48.7,24.6,0.0,01/17/2024  06:30:03,0.000052,01/17/2024  06:30:03,0,01/17/2024  06:29:38,-1,01/17/2024  06:29:34,,01/17/2024  06:29:34,-2,No response,01/17/2024  06:29:49,Inactive,Active,0,
485,1/17/2024 06:32:54,Off Mode,48.8,24.6,0.0,01/17/2024  06:31:46,0.00004,01/17/2024  06:31:46,0,01/17/2024  06:31:21,-1,01/17/2024  06:31:17,,01/17/2024  06:31:17,-2,No response,01/17/2024  06:31:32,Inactive,Active,0,
486,1/17/2024 06:34:37,Off Mode,48.9,24.6,0.0,01/17/2024  06:33:30,0.000047,01/17/2024  06:33:30,0,01/17/2024  06:33:05,-1,01/17/2024  06:33:01,,01/17/2024  06:33:01,-2,No response,01/17/2024  06:33:16,Inactive,Active,0,
487,1/17/2024 06:36:20,Off Mode,48.9,24.6,0.0,01/17/2024  06:35:13,0.000041,01/17/2024  06:35:13,0,01/17/2024  06:34:48,-1,01/17/2024  06:34:44,,01/17/2024  06:34:44,-2,No response,01/17/2024  06:34:59,Inactive,Active,0,
488,1/17/2024 06:38:02,Off Mode,48.9,24.6,0.0,01/17/2024  06:36:56,0.000049,01/17/2024  06:36:56,0,01/17/2024  06:36:31,-1,01/17/2024  06:36:27,,01/17/2024  06:36:27,-2,No response,01/17/2024  06:36:42,Inactive,Active,0,
489,1/17/2024 06:39:45,Off Mode,49.0,24.6,0.0,01/17/2024  06:38:39,0.00005,01/17/2024  06:38:39,0,01/17/2024  06:38:14,-1,01/17/2024  06:38:10,,01/17/2024  06:38:10,-2,No response,01/17/2024  06:38:25,Inactive,Active,0,
490,1/17/2024 06:41:28,Off Mode,49.0,24.7,0.0,01/17/2024  06:40:21,0.000045,01/17/2024  06:40:21,0,01/17/2024  06:39:56,-1,01/17/2024  06:39:53,,01/17/2024  06:39:53,-2,No response,01/17/2024  06:40:07,Inactive,Active,0,
491,1/17/2024 06:43:12,Off Mode,49.0,24.6,0.0,01/17/2024  06:42:04,0.000045,01/17/2024  06:42:04,0,01/17/2024  06:41:39,-1,01/17/2024  06:41:35,,01/17/2024  06:41:35,-2,No response,01/17/2024  06:41:50,Inactive,Active,0,
492,1/17/2024 06:44:55,Off Mode,49.0,24.7,0.0,01/17/2024  06:43:48,0.000048,01/17/2024  06:43:48,0,01/17/2024  06:43:23,-1,01/17/2024  06:43:19,,01/17/2024  06:43:19,-2,No response,01/17/2024  06:43:34,Inactive,Active,0,
493,1/17/2024 06:46:39,Off Mode,49.1,24.7,0.0,01/17/2024  06:45:31,0.000047,01/17/2024  06:45:31,0,01/17/2024  06:45:06,-1,01/17/2024  06:45:02,,01/17/2024  06:45:02,-2,No response,01/17/2024  06:45:17,Inactive,Active,0,
494,1/17/2024 06:48:21,Off Mode,49.1,24.7,0.0,01/17/2024  06:47:14,0.000047,01/17/2024  06:47:14,0,01/17/2024  06:46:50,-1,01/17/2024  06:46:46,,01/17/2024  06:46:46,-2,No response,01/17/2024  06:47:01,Inactive,Active,0,
495,1/17/2024 06:50:04,Off Mode,49.1,24.7,0.0,01/17/2024  06:48:57,0.00005,01/17/2024  06:48:57,0,01/17/2024  06:48:32,-1,01/17/2024  06:48:28,,01/17/2024  06:48:28,-2,No response,01/17/2024  06:48:43,Inactive,Active,0,
496,1/17/2024 06:51:47,Off Mode,49.2,24.7,0.0,01/17/2024  06:50:40,0.000043,01/17/2024  06:50:40,0,01/17/2024  06:50:15,-1,01/17/2024  06:50:11,,01/17/2024  06:50:11,-2,No response,01/17/2024  06:50:26,Inactive,Active,0,
497,1/17/2024 06:53:30,Off Mode,49.2,24.7,0.0,01/17/2024  06:52:23,0.000046,01/17/2024  06:52:23,0,01/17/2024  06:51:58,-1,01/17/2024  06:51:54,,01/17/2024  06:51:54,-2,No response,01/17/2024  06:52:09,Inactive,Active,0,
498,1/17/2024 06:55:14,Off Mode,49.3,24.7,0.0,01/17/2024  06:54:06,0.000045,01/17/2024  06:54:06,0,01/17/2024  06:53:41,-1,01/17/2024  06:53:38,,01/17/2024  06:53:38,-2,No response,01/17/2024  06:53:52,Inactive,Active,0,
499,1/17/2024 06:56:57,Off Mode,49.3,24.7,0.0,01/17/2024  06:55:50,0.000047,01/17/2024  06:55:50,0,01/17/2024  06:55:25,-1,01/17/2024  06:55:21,,01/17/2024  06:55:21,-2,No response,01/17/2024  06:55:36,Inactive,Active,0,
500,1/17/2024 06:58:40,Off Mode,49.3,24.7,0.0,01/17/2024  06:57:33,0.000045,01/17/2024  06:57:33,0,01/17/2024  06:57:08,-1,01/17/2024  06:57:04,,01/17/2024  06:57:04,-2,No response,01/17/2024  06:57:19,Inactive,Active,0,
501,1/17/2024 07:00:22,Off Mode,49.4,24.7,0.0,01/17/2024  06:59:16,0.000042,01/17/2024  06:59:16,0,01/17/2024  06:58:51,-1,01/17/2024  06:58:47,,01/17/2024  06:58:47,-2,No response,01/17/2024  06:59:02,Inactive,Active,0,
502,1/17/2024 07:02:06,Off Mode,49.4,24.7,0.0,01/17/2024  07:00:58,0.000047,01/17/2024  07:00:58,0,01/17/2024  07:00:34,-1,01/17/2024  07:00:30,,01/17/2024  07:00:30,-2,No response,01/17/2024  07:00:45,Inactive,Active,0,
503,1/17/2024 07:03:49,Off Mode,49.5,24.7,0.0,01/17/2024  07:02:42,0.000052,01/17/2024  07:02:42,0,01/17/2024  07:02:17,-1,01/17/2024  07:02:13,,01/17/2024  07:02:13,-2,No response,01/17/2024  07:02:28,Inactive,Active,0,
504,1/17/2024 07:05:32,Off Mode,49.6,24.7,0.0,01/17/2024  07:04:25,0.000051,01/17/2024  07:04:25,0,01/17/2024  07:04:00,-1,01/17/2024  07:03:56,,01/17/2024  07:03:56,-2,No response,01/17/2024  07:04:11,Inactive,Active,0,
505,1/17/2024 07:07:16,Off Mode,49.6,24.7,0.0,01/17/2024  07:06:08,0.000044,01/17/2024  07:06:08,0,01/17/2024  07:05:43,-1,01/17/2024  07:05:39,,01/17/2024  07:05:39,-2,No response,01/17/2024  07:05:54,Inactive,Active,0,
506,1/17/2024 07:08:58,Off Mode,49.7,24.7,0.0,01/17/2024  07:07:51,0.000053,01/17/2024  07:07:51,0,01/17/2024  07:07:27,-1,01/17/2024  07:07:23,,01/17/2024  07:07:23,-2,No response,01/17/2024  07:07:38,Inactive,Active,0,
507,1/17/2024 07:10:42,Off Mode,49.7,24.7,0.0,01/17/2024  07:09:35,0.000047,01/17/2024  07:09:35,0,01/17/2024  07:09:09,-1,01/17/2024  07:09:05,,01/17/2024  07:09:06,-2,No response,01/17/2024  07:09:21,Inactive,Active,0,
508,1/17/2024 07:12:25,Off Mode,49.7,24.7,0.0,01/17/2024  07:11:18,0.000046,01/17/2024  07:11:18,0,01/17/2024  07:10:53,-1,01/17/2024  07:10:49,,01/17/2024  07:10:49,-2,No response,01/17/2024  07:11:04,Inactive,Active,0,
509,1/17/2024 07:14:08,Off Mode,49.8,24.7,0.0,01/17/2024  07:13:01,0.000045,01/17/2024  07:13:01,0,01/17/2024  07:12:36,-1,01/17/2024  07:12:32,,01/17/2024  07:12:32,-2,No response,01/17/2024  07:12:47,Inactive,Active,0,
510,1/17/2024 07:15:51,Off Mode,49.8,24.7,0.0,01/17/2024  07:14:44,0.000051,01/17/2024  07:14:44,0,01/17/2024  07:14:19,-1,01/17/2024  07:14:15,,01/17/2024  07:14:15,-2,No response,01/17/2024  07:14:30,Inactive,Active,0,
511,1/17/2024 07:17:34,Off Mode,49.9,24.7,0.0,01/17/2024  07:16:27,0.000043,01/17/2024  07:16:27,0,01/17/2024  07:16:02,-1,01/17/2024  07:15:58,,01/17/2024  07:15:58,-2,No response,01/17/2024  07:16:13,Inactive,Active,0,
512,1/17/2024 07:19:17,Off Mode,49.9,24.7,0.0,01/17/2024  07:18:10,0.000045,01/17/2024  07:18:10,0,01/17/2024  07:17:45,-1,01/17/2024  07:17:41,,01/17/2024  07:17:41,-2,No response,01/17/2024  07:17:56,Inactive,Active,0,
513,1/17/2024 07:21:00,Off Mode,49.9,24.7,0.0,01/17/2024  07:19:52,0.00004,01/17/2024  07:19:52,0,01/17/2024  07:19:28,-1,01/17/2024  07:19:24,,01/17/2024  07:19:24,-2,No response,01/17/2024  07:19:39,Inactive,Active,0,
514,1/17/2024 07:22:43,Off Mode,49.9,24.7,0.0,01/17/2024  07:21:35,0.000046,01/17/2024  07:21:35,0,01/17/2024  07:21:11,-1,01/17/2024  07:21:07,,01/17/2024  07:21:07,-2,No response,01/17/2024  07:21:22,Inactive,Active,0,
515,1/17/2024 07:24:26,Off Mode,50.0,24.7,0.0,01/17/2024  07:23:19,0.000047,01/17/2024  07:23:19,0,01/17/2024  07:22:54,-1,01/17/2024  07:22:50,,01/17/2024  07:22:50,-2,No response,01/17/2024  07:23:05,Inactive,Active,0,
